symbol,name,security_type,currency,sector,low_52_week,high_52_week,yield,avg_volume,company_ceo,company_debt,company_earnings_growth,company_gross_profit_margin,description,eps,inception_year,industry_name,market_cap,number_of_employees,pe_ratio,total_assets,primary_exchange,amount
SFD,NXT Energy Solutions Inc.,EQUITY,CAD,,0.36,0.72,0.0,3524.7895,George Liszicasz,2.4963,47.0402,-969.9877,"NXT Energy Solutions, Inc. engages in the provision of airborne, gravity-based geophysical survey to companies involved in oil and gas exploration and production. It offers the Stress Field Detection survey method used to identify trapped subsurface fluid accumulations by responding to the gravitational perturbations associated with density and stress distribution conditions that are indicative of the simultaneous existence of trap, reservoir and seal. The company was founded on September 27, 1994 and is headquartered in Calgary, Canada.",-0.0501,1994.0,Oilfield Services Or Equipment,35.0641,11.0,0.0,22.6699,TSX,0.5400
SFI,Solution Financial Inc.,EQUITY,CAD,,0.3,0.6,0.0111,45223.2632,Bryan Pang,13.2138,107.8431,12.8516,"Solution Financial, Inc. engages in the provision of car leasing and financing services. It works with a select group of automotive and marine dealerships providing lending solutions to clients who cannot obtain leasing terms with traditional Canadian financial institutions or other lenders. The company was founded by Bryan Pang in 2004 and is headquartered in Richmond, Canada.",0.0106,2004.0,Finance Or Rental Or Leasing,8.9852,15.0,33.96,33.2927,TSX,0.3600
SFTC,Softchoice Corporation.,EQUITY,CAD,,18.63,45.74,0.0066,37421.7895,"Vincent R. de Palma, MBA",112.0262,0.0,25.3834,"Softchoice Corp. engages in providing information technology solutions and services. It designs, procures, implements and manages complex multi vendor IT environments for small, medium and large businesses and public sector institutions. Its solutions include Hybrid Multi Cloud, Collaboration and Digital Workplaces, and Software Asset Management. The company was founded by David Holgate and Jone Panavas on November 11, 1989 and is headquartered in Toronto, Canada.",-0.2388,1989.0,Information Technology Services,1471.3962,0.0,0.0,810.0417,TSX,24.7200
SGD,Snowline Gold Corp,EQUITY,CAD,,0.24,0.88,0.0,137109.0526,"J. Scott Berdahl, MBA",0.0,-444.5545,-218.0295,"Snowline Gold Corp. operates as a gold exploration company, which engages in the acquisition and exploration of mineral properties. Its projects include Einarson, Rogue, Cliff, Tosh, Rainbow, Cynthia, and Ursa. The company was founded on November 29, 2017 by Nikolas Matysek and J. Scott Berdahl and is headquartered in Vancouver, Canada.",-0.055,2017.0,Data Processing Services,76.709,0.0,0.0,10.0352,CSE,0.8600
SGI,Superior Gold Inc,EQUITY,CAD,"Mining, Materials",0.45,1.0,0.0,144919.1579,"Christiaan Cornelius Jordaan, MBA",15.3549,246.9828,1.7062,"Superior Gold, Inc. engages in the acquisition, exploration, development, and operation of gold resource properties. It owns the Plutonic Gold operations located in Australia. The company was founded on July 4, 2016 and is headquartered in Toronto, Canada.",0.1023,2016.0,Precious Metals,116.5982,0.0,9.29,155.0946,TSX-V,0.9500
SGLD,Sabre Gold Mines Corp,EQUITY,CAD,,0.0525,0.15,0.0,534163.6316,"Giulio T. Bonifacio, CPA",13.3559,55.7312,0.0,"Sabre Gold Mines Corp. engages in the development and exploration of mining properties. Its portfolio includes Copperstone mine, Bear Lake, Dufay and McGarry property projects. The company was founded on June 29, 1984 and is headquartered in Toronto, Canada.",-0.0112,1984.0,Precious Metals,41.1395,0.0,0.0,61.3304,TSX,0.0650
SGMD,Salona Global Medical Device Corporation,EQUITY,CAD,,0.16,1.49,0.0,25880.2632,Leslie H. Cross,10.1377,0.0,91.0195,"Salona Global Medical Device Corp. engages in the provision of financial and consultancy services to mental health and addiction industry. It operates through the Medical Billing, and Financial Services segments. The Medical Billing segment focuses on its customers in United States. The Financial Services segment offers asset based financial services to healthcare providers in the United States. The company was founded by Robert Munro on September 17, 2013 and is headquartered in Del Mar, CA.",0.0,2013.0,Financial Conglomerates,28.3712,0.0,0.0,42.9762,TSX-V,0.5400
SGML,Sigma Lithium Corporation,EQUITY,CAD,,4.5,15.25,0.0,41830.0526,"Ana Cristina Cabral Gardner, MBA; Calvyn Gardner, MBA",0.5167,-1558.0882,0.0,"Sigma Lithium Corp. engages in the production a lithium property. It focuses its project in Minas Gerais. The firm also plans to build a world-class commercial-scale lithium concentration plant. The company was founded on June 8, 2011 and is headquartered in Vancouver, Canada.",-0.2255,2011.0,Other Metals Or Minerals,1231.8916,0.0,0.0,66.5423,TSX-V,14.1000
SGO,Sonoro Gold Corp,EQUITY,CAD,,0.135,0.39,0.0,81668.1579,Kenneth MacLeod,0.0,-39.3762,0.0,"Sonoro Gold Corp. is an exploration company, which engages in the acquisition and development of mineral properties. Its projects include San Marcial and Cerro Caliche, which are located in Mexico. The company was founded on November 30, 1944 and is headquartered in Vancouver, Canada.",-0.0715,1944.0,Precious Metals,20.5188,0.0,0.0,4.9455,TSX-V,0.2000
SGQ,Southgobi Resources Ltd,EQUITY,CAD,,0.115,1.36,0.0,7921.6842,Dalanguerban,236.5424,77.1457,23.8947,"SouthGobi Resources Ltd. operates as an integrated coal mining, development, and exploration company. It owns the following coal projects in Mongolia: Ovoot Tolgoi Mine; Soumber Deposit and Zag Suuj Deposit. The company was founded on February 14, 2002 and is headquartered in Vancouver, Canada.",-0.0229,2002.0,Coal,57.54,280.0,0.0,266.5465,TSX,0.2100
SGR.UN,Slate Grocery REIT,EQUITY,CAD,,11.57,15.69,0.0688,137049.7895,Blair Welch,1184.5113,77.484,65.6204,"Slate Grocery REIT operates as a real estate investment trust, which engages in acquiring, owning and leasing a portfolio of diversified revenue-producing commercial real estate properties. Its portfolios include residential, office and industrial projects. The company was founded by Blair Welch and Brady Welch on January 18, 2012 and is headquartered in Toronto, Canada.",2.2221,2012.0,Real Estate Investment Trusts,936.2604,0.0,7.04,2194.2962,TSX,15.6400
SGRO,Sierra Grande Minerals Inc,EQUITY,CAD,,0.2,1.25,0.0,865.4,Sonny Manra Singh Janda,0.0,82.5124,0.0,"Sierra Grande Minerals, Inc. is a junior resource company, which engages in the exploration and development of mineral assets. It primarily explores for silver, gold, copper, zinc, and lead deposits. The firm's properties include Espanola, Silveria, and Primus. The company was founded on November 17, 1994 and is headquartered in Surrey, Canada.",-0.0458,1994.0,Precious Metals,2.145,0.0,0.0,0.6289,CSE,0.2000
SGY,Surge Energy Inc,EQUITY,CAD,,3.06,9.48,0.0,995761.7368,Paul Colborne,337.055,145.6393,12.5785,"Surge Energy, Inc. engages in the exploration, development and production of oil and gas properties. Its properties include Greater Sawn, Valhalla, Sparky, and Shaunavon that are located in Alberta and Saskatchewan. The company was founded on January 26, 1998 and is headquartered in Calgary, Canada.",8.7036,1998.0,Oil And Gas Production,738.5448,76.0,1.02,1275.447,TSX,8.8600
SHLE,Source Energy Services Ltd,EQUITY,CAD,,1.1,3.8,0.0,30636.7368,Bradley J. Thomson,221.467,109.6243,9.959,"Source Energy Services Ltd. engages in the production, supply, and distribution of northern white frac sand. The company operates through the following segments: United States, Canada, and Corporate. Its services include proppants, logistics, terminals, storage and transfer of chemicals, and field solutions. The company was founded on February 7, 2017 and is headquartered in Calgary, Canada.",-1.8016,2017.0,Construction Materials,27.7675,0.0,0.51,266.031,TSX,2.0500
SHLL.P,Shellron Capital Ltd,EQUITY,CAD,,0.1,0.215,0.0,1962.0,0,0.0,0.0,0.0,0,0.0,0.0,Financial Conglomerates,0.0,0.0,0.0,0.0,TSX-V,0.1200
SHOP,Shopify Inc.,EQUITY,CAD,"Retail, Software, Internet, Technology",658.66,2228.73,0.0,326716.6316,Tobias Albin Lütke,1482.2901,743.1885,53.5157,"Shopify, Inc. operates a cloud-based commerce platform designed for small and medium-sized businesses. Its software is used by merchants to run business across all sales channels, including web, tablet and mobile storefronts, social media storefronts, and brick-and-mortar and pop-up shops. The firm's platform provides merchants with a single view of business and customers and enables them to manage products and inventory, process orders and payments, build customer relationships and leverage analytics and reporting. It focuses on merchant and subscription solutions. The company was founded by Tobias Albin Lütke, Daniel Weinand, and Scott Lake on September 28, 2004 and is headquartered in Ottawa, Canada.",29.4433,2004.0,Packaged Software,87413.7725,7000.0,23.57,16850.6383,TSX,694.0300
SHRC,Sharc International Systems Inc,EQUITY,CAD,,0.28,0.6,0.0,81206.4737,Lynn Mueller,5.2116,-363.9535,-172.1072,"Sharc International Systems, Inc is a renewable energy company, which engages in the provision of water heating and space conditioning. Its activities include recycling thermal energy from wastewater; generating energy and economical systems for heating; and cooling and hot water for commercial, residential, and industrial buildings. The company was founded on May 30, 2011 and is headquartered in Port Coquitlam, Canada.",-0.0399,2011.0,Industrial Machinery,29.9125,0.0,0.0,5.8873,CSE,0.3100
SIA,Sienna Senior Living Inc.,EQUITY,CAD,"Consulting, Healthcare",13.21,16.85,0.0619,258042.5263,"Nitin Jain, MBA, CPA",950.284,184.3143,12.3183,"Sienna Senior Living, Inc. engages in owning and managing seniors’ living residences. It operates through the following segments: Retirement, Long-Term Care (LTC), and Corporate, Eliminations and Other. The Retirement segment consists of 27 RRs, five of which are located in the Province of British Columbia and 22 of which are located in the Province of Ontario, and the RR management services business. The LTC segment comprises of 35 LTC residences in the Province of Ontario, eight seniors' living residences located in the Province of British Columbia, and the LTC management services business. The Corporate, Eliminations and Other segment represents the results of head office, intercompany eliminations, and other items that are not allocable to the segments. The company was founded in 1972 and is headquartered in Markham, Canada.",0.308,1972.0,Hospital Or Nursing Management,1012.9593,13000.0,49.06,1609.189,TSX,15.1100
SIC,Sokoman Minerals Corp,EQUITY,CAD,"Mining, Materials",0.27,0.78,0.0,112670.6316,Timothy D. L. Froude,0.0,-124.0385,0.0,"Sokoman Minerals Corp. operates as an exploration stage company, which engages in the identification, acquisition and exploration of mineral properties. It focuses on moosehead, clarks brook gold, central newfoundland gold, princess lake, east alder, crippleback, startrek, and iron horse properties. The company was founded on June 7, 2006 and is headquartered in Toronto, Canada.",-0.0466,2006.0,Steel,67.9963,0.0,0.0,12.2481,TSX-V,0.3400
SID,CI First Asset U.S. TrendLeaders Index ETF,EQUITY,CAD,,28.4,38.42,0.0,1743.7895,Paul Sandhu,0.0,0.0,0.0,"The CI First Asset U.S. TrendLeaders Index ETF (the Fund) seeks to replicate, to the extent  possible, the performance of the CIBC U.S. TrendLeaders Index (the Benchmark or the  Index), net of expenses.",0.0,2009.0,Investment Trusts Or Mutual Funds,24.088,0.0,0.0,0.0,TSX,30.1800
SIE,Sienna Resources Inc,EQUITY,CAD,,0.08,0.145,0.0,111109.6316,Jason Gigliotti,0.0,-136.2745,0.0,"Sienna Resources, Inc. engages in the exploration and development of mineral properties. Its portfolio includes the Clayton Valley Deep Basin Lithium Brine project. The company was founded on March 11, 1983 and is headquartered in Vancouver, Canada.",-0.0241,1983.0,Precious Metals,11.0587,0.0,0.0,1.8781,TSX-V,0.0900
SIG,Sitka Gold Corp,EQUITY,CAD,,0.085,0.34,0.0,134727.8947,Corwin Coe,0.0,40.9894,0.0,"Sitka Gold Corp. engages in the evaluation, acquisition, and exploration of mineral resource properties. Its projects include Burro Creek Gold, RC Gold, Alpha Gold, and Coppermine River. The company was founded on January 13, 2015 and is headquartered in Vancouver, Canada.",-0.0167,2015.0,Precious Metals,13.3192,0.0,0.0,10.4271,CSE,0.1200
SII,Sprott Inc,EQUITY,CAD,,41.72,61.18,0.0159,69376.9474,"Peter F. Grosskopf, CFA, MBA",37.6027,12.386,92.8769,"Sprott, Inc. provides investment advisory services. It operates through the following segments: Exchange Listed Products, Lending, Managed Equities, Brokerage, and Corporate. The Exchange Listed Products segment provides management services to the company's closed-end physical trusts and exchange traded funds. The Lending segment provides lending activities through limited partnership vehicles, as well as through direct lending activities using the company's balance sheet. The Managed Equities segment provides asset management and sub-advisory services to the company's branded funds and managed account. The Brokerage segment includes the activities of Canadian and U.S broker-dealers. The Corporate segment provides capital, balance sheet management and enterprise shared services to the company's subsidiaries. The company was founded by Eric Steven Sprott on February 13, 2008 and is headquartered in Toronto, Canada.",1.6641,2008.0,Investment Banks Or Brokers,1510.4029,173.0,35.23,462.1525,TSX,58.6200
SIL,Silvercrest Metals Inc.,EQUITY,CAD,"Mining, Materials",8.3,12.99,0.0,311097.3158,Nathan Eric Fier,74.1994,-850.7952,0.0,"SilverCrest Metals, Inc. engages in the exploration, acquisition, and development of mineral properties and precious metals. It focuses on new discoveries, value-added acquisitions, and targeting production in Mexico's historic precious metal districts. The firm's portfolio includes Las Chispas, Cruz de Mayo, and El Picacho. The company was founded on June 23, 2015 and is headquartered in Vancouver, Canada.",0.0,2015.0,Precious Metals,1686.6314,519.0,0.0,457.7344,TSX,11.6200
SILO,Silo Wellness Inc,EQUITY,CAD,,0.035,0.345,0.0,109735.6316,"Doug Gordon, MBA; David Nikzad",0.0719,-12.6683,-3103.9402,"Silo Wellness, Inc. develops pharmaceutical psychedelics products which improves health and wellness. The company was founded by Mike Arnold on Feb 8, 2017 and is headquartered in Toronto, Canada.",-0.1423,2017.0,Pharmaceuticals Other,3.1266,0.0,0.0,0.76,CSE,0.0400
SILV,Silver Valley Metals Corp,EQUITY,CAD,,0.105,0.34,0.0,37619.9474,Brandon Sebastian Rook,0.0,-814.6341,0.0,"Silver Valley Metals Corp. is an exploration stage company, which engages in the acquisition, exploration and development of mineral properties. Its projects include Ranger-Page, Santa Clara, La Salada and Caliguey. The company was founded on July 10, 2003 and is headquartered in Vancouver, Canada.",-0.0375,2003.0,Precious Metals,5.5218,0.0,0.0,3.5123,TSX-V,0.1550
